,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPMissed,7mPMissed,7mPMissed,7mPMissed,7mPMissed,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCMissed,6mCMissed,6mCMissed,6mCMissed,6mCMissed,WingGoals,WingGoals,WingGoals,WingGoals,WingGoals,WingMissed,WingMissed,WingMissed,WingMissed,WingMissed,BTGoals,BTGoals,BTGoals,BTGoals,BTGoals,BTMissed,BTMissed,BTMissed,BTMissed,BTMissed,FBGoals,FBGoals,FBGoals,FBGoals,FBGoals,FBMissed,FBMissed,FBMissed,FBMissed,FBMissed,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOMissed,FTOMissed,FTOMissed,FTOMissed,FTOMissed,9mGoals,9mGoals,9mGoals,9mGoals,9mGoals,9mMissed,9mMissed,9mMissed,9mMissed,9mMissed,RC,RC,RC,RC,RC,2M,2M,2M,2M,2M,2+2,2+2,2+2,2+2,2+2,AS,AS,AS,AS,AS,ST,ST,ST,ST,ST,BS,BS,BS,BS,BS,TO,TO,TO,TO,TO,Time,Time,Time,Time,Time
,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max
Cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4.428571428571429,6.1274969185953045,1.0,0,21,1.2571428571428571,2.019651355219176,0.0,0,9,1.4285714285714286,1.1449560558151999,1.0,0,4,0.8857142857142857,1.1053726699605877,1.0,0,5,9.028571428571428,3.6257714334186817,9.0,2,17,5.114285714285714,3.122700834886634,5.0,0,12,0.05714285714285714,0.2355041079768028,0.0,0,1,0.02857142857142857,0.1690308509457033,0.0,0,1,4.485714285714286,2.821883273646171,4.0,0,12,0.9142857142857143,0.8868791472623198,1.0,0,3,1.3428571428571427,2.0428189454030132,1.0,0,10,1.0,1.1631599960755994,1.0,0,4,0.14285714285714285,0.42996970774675736,0.0,0,2,0.08571428571428572,0.2840286409986905,0.0,0,1,0.0,0.0,0.0,0,0,0.8285714285714286,1.0427823157223148,0.0,0,4,0.0,0.0,0.0,0,0,1.5142857142857142,1.4826730346678236,1.0,0,5,1.8,1.6591989562649163,1.0,0,6,0.11428571428571428,0.32280285109067564,0.0,0,1,1.9428571428571428,1.34913604474378,2.0,0,5,251.65714285714284,67.07762967906174,265.0,101.0,363.0
1,0.22868217054263565,1.1184824208849835,0.0,0,11,0.06976744186046512,0.3102916040733475,0.0,0,3,0.7984496124031008,1.7326341025296934,0.0,0,15,0.41472868217054265,0.838341959629422,0.0,0,4,0.40310077519379844,1.0439328499727916,0.0,0,7,0.32945736434108525,0.9356662330829022,0.0,0,5,0.3488372093023256,0.9874793031624929,0.0,0,8,0.15503875968992248,0.47423273937893073,0.0,0,3,0.2751937984496124,0.6702727254620734,0.0,0,5,0.07364341085271318,0.3030376380791683,0.0,0,2,0.2441860465116279,0.7629970576608375,0.0,0,8,0.17829457364341086,0.4401911930395518,0.0,0,2,0.5542635658914729,1.3110430547286442,0.0,0,7,0.7868217054263565,1.58209238613992,0.0,0,10,0.0,0.0,0.0,0,0,0.4108527131782946,0.8143881530482223,0.0,0,4,0.0,0.0,0.0,0,0,1.313953488372093,1.8031206923806524,1.0,0,8,0.31007751937984496,0.7516358255171361,0.0,0,6,0.17054263565891473,0.5237403789631372,0.0,0,3,1.0310077519379846,1.4967564646049007,0.0,0,9,70.8875968992248,66.24173805938898,57.5,0.0,421.0
2,1.875,4.014556845614054,0.0,0,14,1.0,2.033060090930254,0.0,0,6,8.25,4.187282332651255,8.5,2,14,3.375,1.8211717839530315,3.0,1,7,0.125,0.3415650255319866,0.0,0,1,0.125,0.3415650255319866,0.0,0,1,8.3125,3.0923292192132457,8.0,1,14,3.1875,2.257395254122178,3.0,0,8,2.5625,3.2242570203588508,2.0,0,13,0.4375,0.5123475382979799,0.0,0,1,2.6875,2.574716812907134,2.0,0,9,2.25,2.1134489978863145,2.0,0,8,13.875,7.392563831310488,14.5,0,30,15.125,6.965390632740324,15.5,0,27,0.0,0.0,0.0,0,0,1.375,1.2041594578792296,1.0,0,5,0.0,0.0,0.0,0,0,29.0625,10.043032410581976,29.0,15,53,3.0,1.632993161855452,2.5,1,6,2.25,4.234776656841932,1.0,0,17,14.25,5.157518783291051,16.0,4,21,319.8125,62.81954977022149,322.5,200.0,434.0
3,0.17647058823529413,0.7576114073608448,0.0,0,4,0.058823529411764705,0.3429971702850177,0.0,0,2,9.705882352941176,8.155791442057957,8.5,0,25,3.1176470588235294,3.0725047119558804,2.0,0,10,0.47058823529411764,1.5808569620313067,0.0,0,7,0.29411764705882354,0.8714116643527636,0.0,0,3,0.11764705882352941,0.40933840799980475,0.0,0,2,0.17647058823529413,0.38695299497594743,0.0,0,1,1.1470588235294117,1.3287577461486684,1.0,0,4,0.2647058823529412,0.5672273623252054,0.0,0,2,0.7058823529411765,1.446613846920935,0.0,0,6,0.5294117647058824,1.107421085981109,0.0,0,5,0.6176470588235294,1.7235394498804248,0.0,0,9,0.5588235294117647,1.3071174965291454,0.0,0,6,0.0,0.0,0.0,0,0,3.6176470588235294,2.0451673397097196,3.0,1,8,0.0,0.0,0.0,0,0,3.3823529411764706,2.964585983485035,3.0,0,11,1.6470588235294117,2.0283199935993674,1.0,0,9,2.6470588235294117,2.3339698647943745,2.0,0,9,2.676470588235294,1.9024798527232356,2.0,0,7,200.08823529411765,96.28913770107035,180.5,60.0,467.0
4,1.3768115942028984,3.7928006464080086,0.0,0,26,0.5942028985507246,1.2404795156773063,0.0,0,7,3.1739130434782608,2.3760850260777486,3.0,0,10,2.0869565217391304,2.012747101635142,2.0,0,10,0.14492753623188406,0.49334877052412335,0.0,0,3,0.057971014492753624,0.29124772006249716,0.0,0,2,3.5072463768115942,2.553101852797639,3.0,0,10,1.1159420289855073,1.0223420614978076,1.0,0,3,0.855072463768116,1.2750474307076325,0.0,0,7,0.10144927536231885,0.34915560058315664,0.0,0,2,0.34782608695652173,0.8193628614485938,0.0,0,5,0.36231884057971014,0.6635691039139965,0.0,0,3,6.086956521739131,3.3986984119131054,5.0,0,17,8.927536231884059,4.515720386082999,8.0,1,21,0.0,0.0,0.0,0,0,0.8695652173913043,1.3602880693858765,0.0,0,6,0.0,0.0,0.0,0,0,11.130434782608695,6.007135569417475,10.0,2,34,1.0724637681159421,1.2404795156773065,1.0,0,5,0.463768115942029,1.037243379247121,0.0,0,5,7.405797101449275,3.030816433297209,7.0,1,14,155.33333333333334,66.75628779960967,138.0,52.0,330.0
5,0.4666666666666667,1.8073922282301278,0.0,0,7,0.06666666666666667,0.2581988897471611,0.0,0,1,7.733333333333333,11.4359499990579,2.0,0,37,2.7333333333333334,3.283436063174123,1.0,0,11,0.13333333333333333,0.3518657752744984,0.0,0,1,0.2,0.7745966692414834,0.0,0,3,0.3333333333333333,0.7237468644557459,0.0,0,2,0.06666666666666667,0.2581988897471611,0.0,0,1,0.8,1.4735767952260146,0.0,0,5,0.06666666666666667,0.2581988897471611,0.0,0,1,0.4666666666666667,1.3557637102737476,0.0,0,5,0.6666666666666666,1.632993161855452,0.0,0,6,1.2666666666666666,2.789435853528878,0.0,0,10,1.3333333333333333,3.086066999241838,0.0,0,12,1.0666666666666667,0.2581988897471612,1.0,1,2,3.533333333333333,2.695675549220764,3.0,0,8,0.0,0.0,0.0,0,0,4.8,5.440588203494177,2.0,0,19,1.1333333333333333,1.4074631010979937,1.0,0,4,2.0,2.6186146828319083,1.0,0,9,3.2,4.212227100104782,2.0,0,16,157.26666666666668,93.14387232867738,107.0,19.0,354.0
