,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPMissed,7mPMissed,7mPMissed,7mPMissed,7mPMissed,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCMissed,6mCMissed,6mCMissed,6mCMissed,6mCMissed,WingGoals,WingGoals,WingGoals,WingGoals,WingGoals,WingMissed,WingMissed,WingMissed,WingMissed,WingMissed,BTGoals,BTGoals,BTGoals,BTGoals,BTGoals,BTMissed,BTMissed,BTMissed,BTMissed,BTMissed,FBGoals,FBGoals,FBGoals,FBGoals,FBGoals,FBMissed,FBMissed,FBMissed,FBMissed,FBMissed,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOMissed,FTOMissed,FTOMissed,FTOMissed,FTOMissed,9mGoals,9mGoals,9mGoals,9mGoals,9mGoals,9mMissed,9mMissed,9mMissed,9mMissed,9mMissed,RC,RC,RC,RC,RC,2M,2M,2M,2M,2M,2+2,2+2,2+2,2+2,2+2,AS,AS,AS,AS,AS,ST,ST,ST,ST,ST,BS,BS,BS,BS,BS,TO,TO,TO,TO,TO,Time,Time,Time,Time,Time
,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max
Cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.2608695652173913,0.8694317212554691,0.0,0,4,0.1565217391304348,0.5395141470565363,0.0,0,3,2.869565217391304,4.2146813975661415,1.0,0,21,1.2521739130434784,1.4439436633131755,1.0,0,7,0.05217391304347826,0.29150180586451446,0.0,0,2,0.034782608695652174,0.18403064116573592,0.0,0,1,1.1478260869565218,1.692312226287846,0.0,0,8,0.4956521739130435,0.7877785003889465,0.0,0,3,0.45217391304347826,0.7636877089867041,0.0,0,4,0.05217391304347826,0.2596717989562022,0.0,0,2,0.34782608695652173,0.964669548555355,0.0,0,8,0.21739130434782608,0.47355706404421677,0.0,0,2,2.2695652173913046,2.6301949068276986,1.0,0,10,3.208695652173913,3.761521836885557,2.0,0,16,0.06956521739130435,0.25552625883653557,0.0,0,1,1.2608695652173914,1.6063850476875154,1.0,0,8,0.0,0.0,0.0,0,0,4.121739130434783,3.385075152932242,4.0,0,19,0.7043478260869566,1.0676578156362142,0.0,0,6,0.7130434782608696,1.3492377145535774,0.0,0,8,3.3130434782608695,2.650273793837834,3.0,0,13,98.94782608695652,50.36060202639278,92.0,19.0,345.0
1,1.8,3.273914861220205,0.0,0,11,0.38181818181818183,0.7815205760403309,0.0,0,3,1.0545454545454545,1.1453316165131007,1.0,0,4,0.4909090909090909,0.8360561577967709,0.0,0,3,4.6909090909090905,3.5791201446865415,4.0,0,14,2.8363636363636364,2.0884482664447694,3.0,0,9,0.01818181818181818,0.1348399724926484,0.0,0,1,0.03636363636363636,0.18891859540615819,0.0,0,1,1.9272727272727272,1.5378501763771284,2.0,0,6,0.5454545454545454,0.6890192121758832,0.0,0,2,0.7454545454545455,1.6126603488253193,0.0,0,10,0.5272727272727272,0.8131909131805773,0.0,0,4,0.2909090909090909,1.2718130434574169,0.0,0,9,0.18181818181818182,0.6409168516854667,0.0,0,4,0.01818181818181818,0.1348399724926484,0.0,0,1,0.9090909090909091,1.5784747358074793,0.0,0,7,0.0,0.0,0.0,0,0,1.0545454545454545,1.2826214738253237,1.0,0,6,1.1636363636363636,1.1668830968079713,1.0,0,5,0.18181818181818182,0.6691871545475508,0.0,0,4,1.290909090909091,1.3967253670073265,1.0,0,6,166.27272727272728,93.20218057881728,146.0,50.0,467.0
2,1.975609756097561,4.740716216343523,0.0,0,26,0.7804878048780488,1.423239177403981,0.0,0,7,3.951219512195122,2.479427549982003,3.0,0,10,2.4878048780487805,2.2707041993565804,2.0,0,10,0.14634146341463414,0.5273033097637495,0.0,0,3,0.0975609756097561,0.3744915251898558,0.0,0,2,4.365853658536586,2.4975597846795936,5.0,1,10,1.3902439024390243,0.9969465577574308,1.0,0,3,1.0975609756097562,1.5621280044986787,1.0,0,7,0.14634146341463414,0.4219582686567534,0.0,0,2,0.5121951219512195,1.0276660746446824,0.0,0,5,0.5609756097560976,0.8077369772334582,0.0,0,3,7.2682926829268295,3.701515839787143,6.0,2,17,10.024390243902438,4.321387536880075,9.0,2,21,0.024390243902439025,0.15617376188860607,0.0,0,1,1.3170731707317074,1.7093715861427539,1.0,0,6,0.0,0.0,0.0,0,0,13.341463414634147,5.111798881497397,13.0,3,24,1.3658536585365855,1.4275170324899036,1.0,0,5,0.8048780487804879,1.45291968455111,0.0,0,5,8.536585365853659,2.933407242232228,8.0,4,16,190.390243902439,70.87943215375687,191.0,52.0,336.0
3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17.666666666666668,9.446591726019244,18.0,2,37,6.333333333333333,2.716790823923031,6.0,3,11,0.13333333333333333,0.3518657752744984,0.0,0,1,0.0,0.0,0.0,0,0,0.2,0.5606119105813882,0.0,0,2,0.13333333333333333,0.3518657752744984,0.0,0,1,1.6666666666666667,1.6761634196950517,1.0,0,5,0.4,0.6324555320336759,0.0,0,2,1.4666666666666666,2.1995670569671746,0.0,0,6,1.3333333333333333,2.0236694629405503,0.0,0,6,0.26666666666666666,0.5936168397046636,0.0,0,2,0.6,1.5491933384829666,0.0,0,6,0.4,0.6324555320336759,0.0,0,2,4.666666666666667,2.0236694629405503,4.0,2,8,0.0,0.0,0.0,0,0,6.266666666666667,3.594970031002974,5.0,2,13,3.0,2.449489742783178,3.0,0,9,3.8666666666666667,2.799659843283687,3.0,0,9,3.3333333333333335,1.9518001458970664,3.0,1,7,266.6,70.97967515926152,239.0,190.0,419.0
4,7.071428571428571,7.839390534731891,3.5,0,21,2.2142857142857144,2.7506243047595698,1.5,0,9,1.2857142857142858,1.0690449676496976,1.0,0,3,1.0714285714285714,1.328057326976612,1.0,0,5,10.571428571428571,3.776736191970027,11.0,4,17,7.142857142857143,2.9050921568102517,6.5,3,12,0.14285714285714285,0.36313651960128146,0.0,0,1,0.07142857142857142,0.2672612419124244,0.0,0,1,6.857142857142857,2.6269942712345036,7.0,3,12,1.3571428571428572,0.9287827316640651,1.0,0,3,1.5714285714285714,1.5045717874984441,1.0,0,5,1.3571428571428572,1.2774459408789602,1.0,0,4,0.14285714285714285,0.36313651960128146,0.0,0,1,0.14285714285714285,0.36313651960128146,0.0,0,1,0.0,0.0,0.0,0,0,0.6428571428571429,0.744946343668492,0.5,0,2,0.0,0.0,0.0,0,0,2.142857142857143,1.561909228976012,2.0,0,5,1.9285714285714286,2.1649048909393653,1.0,0,6,0.14285714285714285,0.36313651960128146,0.0,0,1,2.4285714285714284,1.3424596091494903,2.5,1,5,282.5,45.49513921626894,276.0,210.0,357.0
5,2.0,4.016632088371218,0.0,0,14,1.0,2.033060090930254,0.0,0,6,8.125,4.161329915623931,8.0,2,14,3.625,1.746424919657298,3.5,1,7,0.125,0.3415650255319866,0.0,0,1,0.125,0.3415650255319866,0.0,0,1,8.6875,2.441823089414956,8.0,4,14,3.1875,2.2573952541221782,3.0,0,8,2.5625,3.2242570203588508,2.0,0,13,0.4375,0.5123475382979799,0.0,0,1,2.5625,2.657536453183662,2.0,0,9,2.125,2.187083293643233,1.5,0,8,13.375,7.649618726882188,14.5,0,30,15.25,7.019021774198072,15.5,0,27,0.0,0.0,0.0,0,0,1.3125,1.1954775893619531,1.0,0,5,0.0,0.0,0.0,0,0,30.1875,9.47430736254635,30.0,15,53,2.75,1.7701224063135672,2.0,0,6,1.9375,4.20267771783657,0.5,0,17,14.5625,4.898554208471448,16.0,4,21,313.75,65.76473218982953,312.0,200.0,434.0
6,0.06432748538011696,0.5855736135007668,0.0,0,7,0.023391812865497075,0.15158831144870852,0.0,0,1,0.5263157894736842,1.2984868545561439,0.0,0,7,0.24561403508771928,0.6309852730933433,0.0,0,3,0.16374269005847952,0.5499476161062583,0.0,0,4,0.09941520467836257,0.4152245425172197,0.0,0,3,0.11695906432748537,0.37307008262484354,0.0,0,2,0.03508771929824561,0.18454193982447337,0.0,0,1,0.08187134502923976,0.29559313421930494,0.0,0,2,0.005847953216374269,0.07647191129018725,0.0,0,1,0.12280701754385964,0.4367059357318211,0.0,0,3,0.11695906432748537,0.3569545918843945,0.0,0,2,0.2046783625730994,0.6500509360582788,0.0,0,5,0.3391812865497076,0.7605241434854105,0.0,0,3,0.0,0.0,0.0,0,0,0.2573099415204678,0.6627853994500137,0.0,0,3,0.0,0.0,0.0,0,0,0.7368421052631579,1.2489004451842525,0.0,0,7,0.12280701754385964,0.37901616162637947,0.0,0,3,0.11695906432748537,0.4033741418514745,0.0,0,3,0.543859649122807,0.9217025570731431,0.0,0,6,63.099415204678365,73.70423046129237,39.0,0.0,421.0
