,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPMissed,7mPMissed,7mPMissed,7mPMissed,7mPMissed,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCMissed,6mCMissed,6mCMissed,6mCMissed,6mCMissed,WingGoals,WingGoals,WingGoals,WingGoals,WingGoals,WingMissed,WingMissed,WingMissed,WingMissed,WingMissed,BTGoals,BTGoals,BTGoals,BTGoals,BTGoals,BTMissed,BTMissed,BTMissed,BTMissed,BTMissed,FBGoals,FBGoals,FBGoals,FBGoals,FBGoals,FBMissed,FBMissed,FBMissed,FBMissed,FBMissed,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOMissed,FTOMissed,FTOMissed,FTOMissed,FTOMissed,9mGoals,9mGoals,9mGoals,9mGoals,9mGoals,9mMissed,9mMissed,9mMissed,9mMissed,9mMissed,RC,RC,RC,RC,RC,2M,2M,2M,2M,2M,2+2,2+2,2+2,2+2,2+2,AS,AS,AS,AS,AS,ST,ST,ST,ST,ST,BS,BS,BS,BS,BS,TO,TO,TO,TO,TO,Time,Time,Time,Time,Time
,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max
Cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.8643617021276596,2.9969239549059905,0.0,0,26,0.2872340425531915,0.9919391424938062,0.0,0,9,2.0930851063829787,4.611794161719593,0.0,0,37,0.875,1.656602949814268,0.0,0,11,1.175531914893617,2.921376339383897,0.0,0,17,0.7420212765957447,1.8846581043289428,0.0,0,12,0.48138297872340424,1.2435108157696784,0.0,0,9,0.2154255319148936,0.5646250246311408,0.0,0,3,0.8058510638297872,1.678751224499587,0.0,0,12,0.1702127659574468,0.48195818069959395,0.0,0,3,0.42021276595744683,1.0973986003013043,0.0,0,10,0.3404255319148936,0.7838801471566829,0.0,0,6,1.002659574468085,2.16086238366416,0.0,0,12,1.446808510638298,3.1270587544689206,0.0,0,24,0.0398936170212766,0.2091353357337833,0.0,0,2,0.8643617021276596,1.5232267914385,0.0,0,8,0.0,0.0,0.0,0,0,2.2872340425531914,3.3541928878760108,1.0,0,33,0.6595744680851063,1.213727626682795,0.0,0,9,0.45478723404255317,1.2406787206780256,0.0,0,9,1.8404255319148937,2.5163070993898407,1.0,0,19,107.26063829787235,92.50447855748111,79.0,0.0,467.0
1,0.5294117647058824,1.4879911448186858,0.0,0,7,0.27450980392156865,0.7504247163453246,0.0,0,4,5.215686274509804,3.4601371388440434,5.0,0,14,3.019607843137255,2.121227909286801,3.0,0,10,0.1568627450980392,0.5048781642974012,0.0,0,3,0.0784313725490196,0.33723210137245,0.0,0,2,5.784313725490196,3.054922097142224,6.0,1,14,1.8627450980392157,1.7552163153655707,1.0,0,8,1.4901960784313726,2.28361598365056,1.0,0,13,0.21568627450980393,0.46103038902857923,0.0,0,2,0.9803921568627451,1.9338065681802965,0.0,0,9,0.8235294117647058,1.4927274681326284,0.0,0,8,8.882352941176471,6.101301693322596,8.0,0,30,10.96078431372549,5.875238835362272,10.0,0,27,0.0196078431372549,0.14002800840280097,0.0,0,1,1.3333333333333333,1.6451950239004085,1.0,0,6,0.0,0.0,0.0,0,0,18.666666666666668,9.947193909171906,16.0,3,53,1.7647058823529411,1.7039745924645433,1.0,0,6,1.2745098039215685,2.6689206160734646,0.0,0,17,10.196078431372548,4.2802785322599615,10.0,4,21,230.66666666666666,85.86586438548598,235.0,83.0,434.0
