Name,Team,No,Position,7mPGoals,7mPMissed,6mCGoals,6mCMissed,WingGoals,WingMissed,BTGoals,BTMissed,FBGoals,FBMissed,FTOGoals,FTOMissed,9mGoals,9mMissed,RC,2M,2+2,AS,ST,BS,TO,Time,Cluster
Rui Silva,POR,14,CB,0,0,3,3,0,0,1,1,1,0,0,0,3,2,0,0,0,19,0,0,6,141.0,8
Melvyn Richardson,FRA,9,RB,3,1,3,0,0,0,2,1,1,0,1,1,6,7,0,0,0,5,0,0,2,67.0,8
Iso Sluijters,NED,11,RB,0,0,2,1,0,0,2,0,0,0,1,1,1,2,0,3,0,5,1,3,5,154.0,8
Dominik Mathe,HUN,23,RB,3,1,3,0,0,1,1,3,0,0,0,1,7,4,0,1,0,8,1,0,8,52.0,8
Matej Klima,CZE,31,LB,0,0,1,0,0,0,2,0,1,0,1,1,7,9,0,0,0,6,1,0,4,120.0,8
Ivar Stavast,NED,3,CB,0,0,5,3,0,0,1,1,0,0,1,1,2,4,0,0,0,8,0,0,7,138.0,8
Petter Øverby,NOR,11,LP,0,0,14,6,0,0,0,0,1,0,0,0,0,0,1,3,0,5,3,5,2,216.0,8
Iosif Andrei Buzle,ROU,35,LB,0,0,1,0,0,0,0,1,0,0,0,0,9,12,0,1,0,7,0,0,9,111.0,8
Rasmus Lauge Schmidt,DEN,11,CB,0,0,4,0,0,0,4,0,0,0,0,0,2,8,0,1,0,15,1,2,9,170.0,8
Gisli Thorgeir Kristjansson,ISL,10,CB,0,0,2,1,0,0,4,2,0,0,0,0,2,4,0,1,0,11,0,0,8,86.0,8
Tomislav Jagurinovski,MKD,34,RB,0,0,1,1,0,0,1,0,2,0,1,1,2,3,0,0,0,10,2,0,11,112.0,8
Veron Nacinovic,CRO,21,LP,0,0,18,6,0,0,0,0,0,0,0,0,1,0,0,5,0,4,1,4,5,232.0,8
Alexandre Cavalcanti,POR,24,LB,0,0,1,2,0,0,0,1,0,0,0,0,4,2,0,7,0,10,4,1,6,223.0,8
Tobias Wagner,AUT,55,LP,0,0,23,10,1,0,0,0,0,0,6,1,0,1,0,2,0,2,0,0,2,212.0,8
Marko Panic,BIH,10,RB,4,3,0,1,0,0,1,0,0,0,0,0,8,15,0,0,0,6,1,0,4,125.0,8
Teimuraz Orjonikidze,GEO,14,LB,0,0,1,0,0,0,2,2,1,0,0,0,8,9,0,0,0,7,2,0,5,139.0,8
Nejc Cehte,SLO,17,RB,0,0,9,2,0,0,5,1,1,0,0,0,4,10,0,2,0,7,2,0,5,277.0,8
Niclas Vest Kirkeløkke,DEN,3,RB,0,0,2,1,7,3,1,0,2,0,0,0,9,4,0,5,0,6,0,2,6,467.0,8
Eric Johansson,SWE,42,LB,0,0,3,0,0,0,1,3,1,0,0,0,5,12,0,0,0,15,1,3,5,101.0,8
Oscar Bergendahl,SWE,32,LP,0,0,10,3,0,0,0,1,1,1,0,0,0,0,0,7,0,5,3,2,4,229.0,8
Janus Dadi Smarason,ISL,3,CB,0,0,2,3,0,0,5,0,0,0,0,0,5,4,0,0,0,7,2,0,4,89.0,8
Lazar Kukic,SRB,24,CB,0,0,2,3,0,0,6,1,0,0,0,0,4,2,0,0,0,6,2,0,8,83.0,8
Jure Dolenec,SLO,11,RB,0,2,6,2,0,0,5,0,1,0,0,0,7,6,0,1,0,16,0,1,10,191.0,8
Luís Frade,POR,82,LP,0,0,23,10,0,0,0,1,2,0,0,0,0,0,0,3,0,8,1,1,4,262.0,8
Kentin Mahé,FRA,14,CB,8,3,5,1,0,0,1,2,0,0,2,2,5,3,0,1,0,9,1,0,4,72.0,8
Zoltan Szita,HUN,30,LB,0,0,2,0,1,0,1,0,2,0,0,0,5,8,0,1,0,7,3,0,7,222.0,8
Christian O'Sullivan,NOR,24,CB,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,8,6,0,4,161.0,8
Simen Ulstad Lyse,NOR,43,LB,0,0,0,2,0,0,0,0,1,0,0,0,7,16,0,0,0,15,0,0,2,131.0,8
Szymon Sicko,POL,9,LB,1,0,8,1,0,0,1,0,0,0,0,0,9,10,0,0,0,8,2,0,6,104.0,8
Stefan Gabriel Cumpanici,ROU,10,CB,0,0,2,2,0,1,0,1,0,2,1,1,2,2,0,1,0,5,2,0,4,71.0,8
Branko Vujovic,MNE,11,RB,0,0,1,1,2,0,0,1,1,0,1,2,10,9,0,1,0,5,2,0,7,119.0,8
Max Darj,SWE,5,LP,0,0,20,4,0,0,0,0,2,0,0,0,0,0,0,5,0,4,2,6,2,295.0,8
Lukas Lindhard Jørgensen,DEN,25,LP,0,0,16,7,0,0,0,0,4,0,0,0,0,0,0,1,0,3,1,1,3,152.0,8
Dean Bombac,SLO,44,CB,3,1,3,4,0,0,1,1,0,0,0,0,3,8,0,0,0,15,0,0,11,237.0,8
Irakli Kbilashvili,GEO,10,CB,0,0,3,0,0,0,0,2,2,0,0,0,1,6,0,1,0,10,1,1,13,122.0,8
Filip Kuzmanovski,MKD,18,CB,0,2,0,1,0,0,3,0,0,2,0,0,5,6,0,0,0,17,0,0,13,93.0,8
Lars Kooij,NED,15,LP,0,0,18,7,0,0,0,0,0,1,0,1,0,0,0,4,0,4,2,3,5,209.0,8
Mikkel Hansen,DEN,24,LB,26,3,3,0,0,0,1,2,0,0,0,0,5,9,0,0,0,14,0,0,4,97.0,8
Giorgi Tskhovrebadze,GEO,11,RB,7,3,1,0,0,0,1,1,0,0,1,1,11,15,0,0,0,3,2,0,7,136.0,8
