,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPMissed,7mPMissed,7mPMissed,7mPMissed,7mPMissed,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCMissed,6mCMissed,6mCMissed,6mCMissed,6mCMissed,WingGoals,WingGoals,WingGoals,WingGoals,WingGoals,WingMissed,WingMissed,WingMissed,WingMissed,WingMissed,BTGoals,BTGoals,BTGoals,BTGoals,BTGoals,BTMissed,BTMissed,BTMissed,BTMissed,BTMissed,FBGoals,FBGoals,FBGoals,FBGoals,FBGoals,FBMissed,FBMissed,FBMissed,FBMissed,FBMissed,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOMissed,FTOMissed,FTOMissed,FTOMissed,FTOMissed,9mGoals,9mGoals,9mGoals,9mGoals,9mGoals,9mMissed,9mMissed,9mMissed,9mMissed,9mMissed,RC,RC,RC,RC,RC,2M,2M,2M,2M,2M,2+2,2+2,2+2,2+2,2+2,AS,AS,AS,AS,AS,ST,ST,ST,ST,ST,BS,BS,BS,BS,BS,TO,TO,TO,TO,TO,Time,Time,Time,Time,Time
,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max
Cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.6732394366197183,2.520030364048914,0.0,0,21,0.2084507042253521,0.8105495239374039,0.0,0,9,1.3971830985915492,2.803849846827634,0.0,0,21,0.6422535211267606,1.1143215072056996,0.0,0,7,1.2394366197183098,2.993707094486995,0.0,0,17,0.780281690140845,1.9316439910079526,0.0,0,12,0.43661971830985913,1.114014402707882,0.0,0,8,0.18591549295774648,0.5200216680209275,0.0,0,3,0.7549295774647887,1.6669594713751892,0.0,0,12,0.15774647887323945,0.47289885321914754,0.0,0,3,0.3492957746478873,0.9896174629647025,0.0,0,10,0.2619718309859155,0.6028103198271749,0.0,0,4,0.8845070422535212,1.8987542665602566,0.0,0,10,1.236619718309859,2.602760346780688,0.0,0,16,0.02535211267605634,0.15741405139323647,0.0,0,1,0.6985915492957746,1.2830371979567914,0.0,0,8,0.0,0.0,0.0,0,0,1.9380281690140846,2.6737036141190766,1.0,0,19,0.543661971830986,1.0224503074364504,0.0,0,6,0.3211267605633803,0.9010219390968383,0.0,0,8,1.6309859154929578,2.137015154599402,1.0,0,13,99.34929577464789,86.50914662662929,74.0,0.0,467.0
1,1.5694444444444444,4.089927128001558,0.0,0,26,0.6666666666666666,1.4631626944473861,0.0,0,7,7.736111111111111,7.338866350562878,5.0,0,37,3.5416666666666665,2.7007432466835946,3.0,0,11,0.1388888888888889,0.45364115481247186,0.0,0,3,0.08333333333333333,0.3250135425130796,0.0,0,2,4.458333333333333,3.5640517376621235,4.5,0,14,1.5277777777777777,1.6442149736269944,1.0,0,8,1.5416666666666667,2.115918872749222,1.0,0,13,0.2638888888888889,0.503314522547481,0.0,0,2,1.1666666666666667,1.9355823085674853,0.0,0,9,1.0694444444444444,1.6126820359211498,0.0,0,8,7.166666666666667,6.2370993619393476,5.0,0,30,9.222222222222221,6.757827432828806,9.0,0,27,0.09722222222222222,0.3423087405623974,0.0,0,2,2.013888888888889,2.1525815196521694,1.0,0,8,0.0,0.0,0.0,0,0,15.61111111111111,10.273109374129747,13.0,2,53,2.013888888888889,1.8876399719058654,2.0,0,9,1.6944444444444444,2.816645137012475,0.5,0,17,8.791666666666666,4.950280970827903,8.0,1,21,233.68055555555554,86.56461014331708,234.0,52.0,434.0
