Name,Team,No,Position,7mPGoals,7mPMissed,6mCGoals,6mCMissed,WingGoals,WingMissed,BTGoals,BTMissed,FBGoals,FBMissed,FTOGoals,FTOMissed,9mGoals,9mMissed,RC,2M,2+2,AS,ST,BS,TO,Time,Cluster
Zoran Ilic,HUN,43,RB,0,0,2,0,0,0,0,0,2,0,0,0,3,3,0,3,0,5,0,1,4,179.0,7
Petar Djordjic,SRB,44,LB,0,0,1,1,0,0,0,1,0,0,0,0,7,7,0,0,0,2,0,0,4,26.0,7
Daniel Dujshebaev Dovichebaeva,ESP,59,LB,0,0,1,0,0,0,0,1,2,0,1,0,0,2,0,0,0,5,2,2,1,92.0,7
Filip Taleski,MKD,11,LB,0,0,1,2,0,0,0,0,1,0,0,0,5,7,0,1,0,3,0,0,3,103.0,7
Tomas Piroch,CZE,7,RB,0,0,0,1,0,0,7,1,1,0,0,0,2,4,0,0,0,4,0,0,4,134.0,7
Petros Kandylas,GRE,24,CB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,1,56.0,7
Mads Mensah Larsen,DEN,22,CB,0,0,3,1,0,0,1,0,0,0,0,0,0,3,0,2,0,6,1,1,3,90.0,7
Nikolaos Liapis,GRE,8,LP,0,0,5,3,0,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,2,74.0,7
Joaquim Rebelo Vila Nova Nazaré,POR,55,RB,0,0,1,0,0,0,0,0,1,0,0,0,4,5,0,1,0,4,0,1,3,63.0,7
Uros Borzas,SRB,13,LB,0,0,1,1,0,0,1,0,0,0,0,0,5,1,0,0,0,5,0,0,3,50.0,7
Nemanja Grbovic,MNE,90,LP,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,67.0,7
Vasilije Kaludjerovic,MNE,17,LB,0,0,1,1,0,0,0,1,1,0,0,0,3,4,0,1,0,2,1,0,7,69.0,7
Matic Suholeznik,SLO,95,LP,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,5,117.0,7
Zharko Peshevski,MKD,33,LP,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,68.0,7
Justus Fischer,GER,14,LP,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,55.0,7
Dino Hamidovic,BIH,23,LB,0,0,0,1,0,0,1,0,0,0,0,0,3,10,0,3,0,4,0,0,2,64.0,7
Markus Mahr,AUT,6,LB,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,8,0,0,3,40.0,7
Mirko Herceg,BIH,5,LB,0,0,2,0,0,0,0,1,0,0,0,0,4,15,0,1,0,3,0,0,8,115.0,7
Domagoj Duvnjak,CRO,5,CB,0,0,0,1,0,0,0,0,0,0,1,1,7,3,0,1,0,2,0,1,5,86.0,7
Michal Olejniczak,POL,5,CB,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,3,0,4,1,0,8,95.0,7
Marko Mitev,MKD,10,CB,2,0,2,0,0,0,6,1,0,0,0,0,1,0,0,0,0,7,0,0,6,98.0,7
Tobias Schjølberg Grøndahl,NOR,22,CB,4,3,2,2,1,0,1,0,0,0,0,0,7,2,0,0,0,10,0,0,5,72.0,7
Karl Wallinius,SWE,49,LB,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,2,0,1,0,1,4,51.0,7
Martin Velkovski,MKD,4,RB,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,6,66.0,7
Óli Mittún,FAR,78,LB,0,0,1,2,0,0,4,3,0,0,0,0,2,4,0,0,0,9,0,0,1,87.0,7
Michal Daszek,POL,3,RW,0,0,0,2,0,0,1,0,0,0,0,0,3,2,0,0,0,7,0,0,1,57.0,7
Patrik Ligetvári,HUN,11,LB,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,1,5,1,142.0,7
Pawel Paterek,POL,11,CB,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,4,1,0,2,43.0,7
Dimitrios Panagiotou,GRE,5,CB,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,5,0,0,4,59.0,7
Tomas Babak,CZE,19,CB,0,0,1,1,0,0,3,2,0,0,0,0,0,2,0,0,0,3,1,0,4,47.0,7
Mijajlo Marsenic,SRB,93,LP,0,0,4,4,0,0,1,0,0,0,0,0,0,0,1,5,0,4,1,1,1,104.0,7
Nikolaos Passias,GRE,14,LB,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,3,0,3,0,0,1,73.0,7
Marko Milosavljevic,SRB,14,LB,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,5,1,0,3,62.0,7
Dan Emil Racotea,ROU,17,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,3,61.0,7
Karl Konan,FRA,34,LP,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,3,8,0,139.0,7
Arnar Freyr Arnarsson,ISL,21,LP,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,95.0,7
Samir Benghanem,NED,13,LP,0,0,7,3,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,3,3,109.0,7
Philipp Weber,GER,20,CB,1,1,1,0,0,0,2,3,0,0,0,0,4,2,0,0,0,6,0,0,3,45.0,7
Nicolas Raemy,SUI,15,RB,0,0,0,0,0,1,1,3,0,0,1,1,1,2,0,0,0,3,0,0,2,55.0,7
Simon Hald Jensen,DEN,34,LP,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,2,175.0,7
Predrag Vejin,SRB,23,RB,0,0,0,3,0,0,1,2,0,1,0,0,2,1,0,1,0,0,0,1,0,63.0,7
Ivan Djonov,MKD,38,LB,0,0,1,0,2,0,3,1,0,0,0,0,0,2,0,1,0,4,0,0,4,77.0,7
