,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPMissed,7mPMissed,7mPMissed,7mPMissed,7mPMissed,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCMissed,6mCMissed,6mCMissed,6mCMissed,6mCMissed,WingGoals,WingGoals,WingGoals,WingGoals,WingGoals,WingMissed,WingMissed,WingMissed,WingMissed,WingMissed,BTGoals,BTGoals,BTGoals,BTGoals,BTGoals,BTMissed,BTMissed,BTMissed,BTMissed,BTMissed,FBGoals,FBGoals,FBGoals,FBGoals,FBGoals,FBMissed,FBMissed,FBMissed,FBMissed,FBMissed,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOMissed,FTOMissed,FTOMissed,FTOMissed,FTOMissed,9mGoals,9mGoals,9mGoals,9mGoals,9mGoals,9mMissed,9mMissed,9mMissed,9mMissed,9mMissed,RC,RC,RC,RC,RC,2M,2M,2M,2M,2M,2+2,2+2,2+2,2+2,2+2,AS,AS,AS,AS,AS,ST,ST,ST,ST,ST,BS,BS,BS,BS,BS,TO,TO,TO,TO,TO,Time,Time,Time,Time,Time
,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max
Cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.04790419161676647,0.3608621409089081,0.0,0,3,0.029940119760479042,0.20314247183352913,0.0,0,2,0.5389221556886228,1.288262596678233,0.0,0,7,0.25748502994011974,0.6582568423933624,0.0,0,3,0.10179640718562874,0.39016108102121155,0.0,0,2,0.029940119760479042,0.2031424718335291,0.0,0,2,0.1377245508982036,0.4773946318446662,0.0,0,4,0.023952095808383235,0.1533597946237113,0.0,0,1,0.07784431137724551,0.3103439983337554,0.0,0,2,0.005988023952095809,0.07738232325341368,0.0,0,1,0.10179640718562874,0.40530712048362144,0.0,0,3,0.08383233532934131,0.27796969698530766,0.0,0,1,0.19760479041916168,0.6232398922970253,0.0,0,5,0.31137724550898205,0.7436817529021376,0.0,0,3,0.017964071856287425,0.13322025842794807,0.0,0,1,0.33532934131736525,0.8403296717038791,0.0,0,6,0.0,0.0,0.0,0,0,0.7065868263473054,1.137061194300661,0.0,0,7,0.10778443113772455,0.3645419657822558,0.0,0,3,0.19161676646706588,0.6005432454009538,0.0,0,3,0.5209580838323353,0.9172925283516706,0.0,0,6,57.946107784431135,62.96339130318465,38.0,0.0,303.0
1,1.7317073170731707,4.6530870948430705,0.0,0,26,0.7560975609756098,1.462540389269268,0.0,0,7,6.097560975609756,6.9383170799869776,3.0,0,23,2.6097560975609757,2.737499303931307,2.0,0,10,0.2682926829268293,1.1407100912129786,0.0,0,7,0.12195121951219512,0.5096627292249019,0.0,0,3,1.5121951219512195,1.8590582457189473,1.0,0,6,0.7317073170731707,0.8667292034973335,1.0,0,3,1.0731707317073171,1.2726005638541698,1.0,0,4,0.21951219512195122,0.5249854817969358,0.0,0,2,0.5853658536585366,1.303372735561427,0.0,0,6,0.5609756097560976,1.0258845083098993,0.0,0,5,4.097560975609756,3.6729067375090025,4.0,0,12,5.658536585365853,4.8969876255590075,6.0,0,15,0.04878048780487805,0.21808478995509084,0.0,0,1,1.8048780487804879,2.216072112941295,1.0,0,8,0.0,0.0,0.0,0,0,7.878048780487805,4.243790298490369,7.0,2,17,1.8048780487804879,1.5687496963365755,2.0,0,6,1.3902439024390243,2.2899568640095365,0.0,0,9,5.829268292682927,3.1376937312649735,5.0,1,13,175.70731707317074,87.05034287768173,161.0,52.0,467.0
2,2.0714285714285716,4.2691070173134245,0.0,0,14,1.0714285714285714,2.164904890939366,0.0,0,6,10.214285714285714,5.604648776871563,10.0,4,25,4.071428571428571,2.2689979392568094,4.0,1,9,0.14285714285714285,0.36313651960128146,0.0,0,1,0.14285714285714285,0.36313651960128146,0.0,0,1,8.214285714285714,3.4901745918103706,8.0,0,14,3.5,2.210116599778253,3.0,0,8,3.0,3.281650616569468,3.0,0,13,0.6428571428571429,0.6333236937766509,1.0,0,2,2.9285714285714284,2.64471274328716,2.5,0,9,2.642857142857143,2.1699749327564155,2.5,0,8,12.857142857142858,8.72535776526488,14.5,0,30,13.214285714285714,7.627667971360492,15.0,0,24,0.0,0.0,0.0,0,0,1.5,1.5566235649883124,1.0,0,5,0.0,0.0,0.0,0,0,28.928571428571427,11.697891234776437,30.0,7,53,3.4285714285714284,2.344036154692477,2.5,1,9,2.5714285714285716,4.535573676110727,1.0,0,17,14.571428571428571,4.669282364796308,16.0,7,21,323.85714285714283,68.08123783433248,322.5,200.0,434.0
3,7.214285714285714,7.717896997624033,3.5,0,21,2.4285714285714284,2.680823229310949,2.0,0,9,1.0714285714285714,0.9972489631508747,1.0,0,3,1.0714285714285714,1.328057326976612,1.0,0,5,10.714285714285714,3.6674990730127592,11.0,4,17,7.357142857142857,2.7625835972632813,7.0,3,12,0.14285714285714285,0.36313651960128146,0.0,0,1,0.07142857142857142,0.2672612419124244,0.0,0,1,6.5,2.653009901689313,6.5,3,12,1.3571428571428572,0.9287827316640651,1.0,0,3,1.6428571428571428,1.5984195491000024,1.0,0,5,1.1428571428571428,1.231455852429764,1.0,0,4,0.14285714285714285,0.36313651960128146,0.0,0,1,0.21428571428571427,0.4258153136263201,0.0,0,1,0.0,0.0,0.0,0,0,0.7857142857142857,0.9749612559222293,0.5,0,3,0.0,0.0,0.0,0,0,1.8571428571428572,1.561909228976012,2.0,0,5,2.0,2.1483446221182985,1.0,0,6,0.07142857142857142,0.2672612419124244,0.0,0,1,2.4285714285714284,1.3424596091494903,2.5,1,5,284.7857142857143,48.80286651642278,276.0,210.0,363.0
4,1.0444444444444445,2.549113531794887,0.0,0,11,0.2222222222222222,0.5595813731096784,0.0,0,3,0.8666666666666667,1.6180796699117808,0.0,0,7,0.24444444444444444,0.6451058953083719,0.0,0,3,1.9777777777777779,1.8026355564824936,1.0,0,7,1.8,1.589739830057965,2.0,0,5,0.044444444444444446,0.2084090771399927,0.0,0,1,0.022222222222222223,0.14907119849998596,0.0,0,1,1.0,1.1281521496355327,1.0,0,5,0.3333333333333333,0.5640760748177662,0.0,0,2,0.35555555555555557,0.6794234037889493,0.0,0,3,0.4,0.6536610186271836,0.0,0,2,0.044444444444444446,0.20840907713999274,0.0,0,1,0.17777777777777778,0.4903101471559001,0.0,0,2,0.022222222222222223,0.14907119849998596,0.0,0,1,0.4888888888888889,1.2177143683262845,0.0,0,7,0.0,0.0,0.0,0,0,0.9777777777777777,1.1772249512555304,1.0,0,5,0.7555555555555555,1.0035291261695929,0.0,0,3,0.06666666666666667,0.2522624895547565,0.0,0,1,0.8222222222222222,0.960324019392529,1.0,0,3,124.35555555555555,80.14650096018924,97.0,50.0,421.0
5,0.5625,1.664380151985291,0.0,0,7,0.15625,0.447889315243931,0.0,0,2,6.5,7.679045639627614,5.0,1,37,3.46875,2.723664218326765,3.0,0,11,0.21875,0.6082431071696207,0.0,0,3,0.09375,0.39015092199748014,0.0,0,2,5.09375,2.739900810542765,5.5,0,10,1.25,1.0776318121606494,1.0,0,3,1.28125,1.7456743774994419,1.0,0,7,0.125,0.3360107525161235,0.0,0,1,0.71875,1.3733494492216538,0.0,0,5,0.6875,1.20315445607008,0.0,0,6,7.375,4.626362048786456,7.0,0,17,10.53125,6.159096996025604,9.5,0,27,0.15625,0.447889315243931,0.0,0,2,2.15625,2.273399827173731,1.5,0,8,0.0,0.0,0.0,0,0,15.84375,6.196301576408822,14.5,6,34,1.6875,1.5951033943634116,1.0,0,5,1.1875,1.7121482450136218,0.0,0,5,9.03125,3.641024093797362,8.5,2,19,233.5625,64.39041077676083,238.5,125.0,396.0
6,0.2222222222222222,0.8180241717504687,0.0,0,4,0.13333333333333333,0.4787624495990338,0.0,0,3,2.977777777777778,4.383261772959395,1.0,0,21,1.3555555555555556,1.4007310379580822,1.0,0,7,0.03333333333333333,0.2346405331038968,0.0,0,2,0.03333333333333333,0.180511134456912,0.0,0,1,1.211111111111111,1.725515356623224,1.0,0,8,0.5555555555555556,0.8225899235172771,0.0,0,3,0.3333333333333333,0.5805847497871376,0.0,0,2,0.022222222222222223,0.14823135407896973,0.0,0,1,0.37777777777777777,1.05551284492078,0.0,0,8,0.2,0.42926642417192185,0.0,0,2,2.2666666666666666,2.4439790727142428,1.5,0,9,3.1555555555555554,3.4928855818492157,2.0,0,16,0.05555555555555555,0.23034469096157234,0.0,0,1,1.2444444444444445,1.5601145961302578,1.0,0,8,0.0,0.0,0.0,0,0,4.011111111111111,3.2063646131498245,4.0,0,19,0.4666666666666667,0.7673096147865084,0.0,0,4,0.6666666666666666,1.406246098621305,0.0,0,8,3.1555555555555554,2.2230210798816095,3.0,0,9,89.81111111111112,42.94205514265889,81.5,26.0,266.0
7,2.4166666666666665,3.7753970901622784,0.0,0,11,0.4166666666666667,0.7755316082290383,0.0,0,3,1.6666666666666667,1.203858530857692,2.0,0,4,0.7083333333333334,0.9078961186825509,0.0,0,3,7.125,3.686786039946965,7.0,0,14,3.375,2.373998644737901,3.0,0,9,0.0,0.0,0.0,0,0,0.041666666666666664,0.2041241452319315,0.0,0,1,3.0416666666666665,1.944427191089776,3.0,0,9,0.6666666666666666,0.761386987626881,0.5,0,2,1.25,2.1918822564378218,0.5,0,10,0.9166666666666666,1.1000658741803748,1.0,0,4,0.20833333333333334,0.5882299658752715,0.0,0,2,0.08333333333333333,0.408248290463863,0.0,0,2,0.0,0.0,0.0,0,0,1.1666666666666667,1.522773975253762,1.0,0,6,0.0,0.0,0.0,0,0,1.1666666666666667,1.3726099121798927,1.0,0,5,1.6666666666666667,1.203858530857692,1.0,0,5,0.375,0.9237212077056678,0.0,0,4,1.5833333333333333,1.3805061033726997,1.5,0,5,230.79166666666666,70.10921862517,254.0,101.0,335.0
