,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPGoals,7mPMissed,7mPMissed,7mPMissed,7mPMissed,7mPMissed,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCGoals,6mCMissed,6mCMissed,6mCMissed,6mCMissed,6mCMissed,WingGoals,WingGoals,WingGoals,WingGoals,WingGoals,WingMissed,WingMissed,WingMissed,WingMissed,WingMissed,BTGoals,BTGoals,BTGoals,BTGoals,BTGoals,BTMissed,BTMissed,BTMissed,BTMissed,BTMissed,FBGoals,FBGoals,FBGoals,FBGoals,FBGoals,FBMissed,FBMissed,FBMissed,FBMissed,FBMissed,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOGoals,FTOMissed,FTOMissed,FTOMissed,FTOMissed,FTOMissed,9mGoals,9mGoals,9mGoals,9mGoals,9mGoals,9mMissed,9mMissed,9mMissed,9mMissed,9mMissed,RC,RC,RC,RC,RC,2M,2M,2M,2M,2M,2+2,2+2,2+2,2+2,2+2,AS,AS,AS,AS,AS,ST,ST,ST,ST,ST,BS,BS,BS,BS,BS,TO,TO,TO,TO,TO,Time,Time,Time,Time,Time
,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max
Cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.19095477386934673,1.1117910715746708,0.0,0,11,0.06030150753768844,0.3120183715578861,0.0,0,3,0.49748743718592964,1.2221622330244364,0.0,0,7,0.2663316582914573,0.6624275150381053,0.0,0,3,0.2964824120603015,0.7833737503707348,0.0,0,4,0.2562814070351759,0.7975013005948864,0.0,0,5,0.1708542713567839,0.5231555129950537,0.0,0,4,0.07537688442211055,0.3004150893807064,0.0,0,2,0.12060301507537688,0.3560836897869341,0.0,0,2,0.06532663316582915,0.28560368253755275,0.0,0,2,0.1407035175879397,0.5028218427968545,0.0,0,4,0.11557788944723618,0.3506250446458394,0.0,0,2,0.33668341708542715,0.90017453710315,0.0,0,5,0.5125628140703518,1.0677044973969805,0.0,0,5,0.005025125628140704,0.07088812050083358,0.0,0,1,0.24623115577889448,0.6393441769502343,0.0,0,3,0.0,0.0,0.0,0,0,0.864321608040201,1.3804857208022168,0.0,0,7,0.1407035175879397,0.41475501779429247,0.0,0,3,0.12060301507537688,0.3963566883948192,0.0,0,3,0.6381909547738693,1.0099248615507874,0.0,0,6,64.53266331658291,69.13431290356979,50.0,0.0,421.0
1,2.108108108108108,3.4057450138110896,0.0,0,11,0.3783783783783784,0.681149002762218,0.0,0,3,1.4864864864864864,1.1455620071878747,1.0,0,4,0.5945945945945946,0.8647240876416868,0.0,0,3,6.027027027027027,3.4919469775031944,6.0,1,14,3.189189189189189,2.1060473488113782,3.0,0,9,0.02702702702702703,0.16439898730535726,0.0,0,1,0.0,0.0,0.0,0,0,2.6216216216216215,1.815846165647657,2.0,0,9,0.4594594594594595,0.6495551723463695,0.0,0,2,0.9459459459459459,1.8249192667979401,0.0,0,10,0.8108108108108109,0.9671791123858265,1.0,0,4,0.40540540540540543,1.5358576948594096,0.0,0,9,0.1891891891891892,0.739287864465897,0.0,0,4,0.0,0.0,0.0,0,0,1.0810810810810811,1.5701800742161598,1.0,0,7,0.0,0.0,0.0,0,0,1.2972972972972974,1.4311002927985332,1.0,0,6,1.4054054054054055,1.1657010160666665,1.0,0,5,0.1891891891891892,0.5184291357251912,0.0,0,2,1.5675675675675675,1.4632638658632764,1.0,0,6,198.8108108108108,92.0153483084443,166.0,64.0,467.0
2,1.0285714285714285,2.5608559493414136,0.0,0,10,0.5428571428571428,1.3578282214594,0.0,0,7,4.314285714285714,2.6096137709656277,4.0,1,10,2.8285714285714287,2.1893554555906105,2.0,0,10,0.17142857142857143,0.5680572819973809,0.0,0,3,0.08571428571428572,0.37349136311209086,0.0,0,2,5.314285714285714,2.3610993024365547,5.0,1,10,1.2571428571428571,1.0100336960848835,1.0,0,3,1.3142857142857143,1.6228411645562084,1.0,0,7,0.11428571428571428,0.32280285109067564,0.0,0,1,0.5714285714285714,1.1449560558152,0.0,0,5,0.5142857142857142,0.781078762746399,0.0,0,3,7.885714285714286,4.0928303781370765,8.0,2,17,11.285714285714286,5.210687143189627,10.0,2,27,0.02857142857142857,0.1690308509457033,0.0,0,1,1.6285714285714286,1.7503901125801893,1.0,0,6,0.0,0.0,0.0,0,0,15.542857142857143,6.0747445220686735,14.0,7,34,1.5714285714285714,1.5007001167242358,1.0,0,5,0.8857142857142857,1.49058670982127,0.0,0,5,9.285714285714286,3.25008080054697,9.0,4,19,220.88571428571427,63.4928302708134,217.0,111.0,396.0
3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17.666666666666668,9.446591726019244,18.0,2,37,6.333333333333333,2.716790823923031,6.0,3,11,0.13333333333333333,0.3518657752744984,0.0,0,1,0.0,0.0,0.0,0,0,0.2,0.5606119105813882,0.0,0,2,0.13333333333333333,0.3518657752744984,0.0,0,1,1.6666666666666667,1.6761634196950517,1.0,0,5,0.4,0.6324555320336759,0.0,0,2,1.4666666666666666,2.1995670569671746,0.0,0,6,1.3333333333333333,2.0236694629405503,0.0,0,6,0.26666666666666666,0.5936168397046636,0.0,0,2,0.6,1.5491933384829666,0.0,0,6,0.4,0.6324555320336759,0.0,0,2,4.666666666666667,2.0236694629405503,4.0,2,8,0.0,0.0,0.0,0,0,6.266666666666667,3.594970031002974,5.0,2,13,3.0,2.449489742783178,3.0,0,9,3.8666666666666667,2.799659843283687,3.0,0,9,3.3333333333333335,1.9518001458970664,3.0,1,7,266.6,70.97967515926152,239.0,190.0,419.0
4,7.214285714285714,7.717896997624033,3.5,0,21,2.4285714285714284,2.680823229310949,2.0,0,9,1.0714285714285714,0.9972489631508747,1.0,0,3,1.0714285714285714,1.328057326976612,1.0,0,5,10.714285714285714,3.6674990730127592,11.0,4,17,7.357142857142857,2.7625835972632813,7.0,3,12,0.14285714285714285,0.36313651960128146,0.0,0,1,0.07142857142857142,0.2672612419124244,0.0,0,1,6.5,2.653009901689313,6.5,3,12,1.3571428571428572,0.9287827316640651,1.0,0,3,1.6428571428571428,1.5984195491000024,1.0,0,5,1.1428571428571428,1.231455852429764,1.0,0,4,0.14285714285714285,0.36313651960128146,0.0,0,1,0.21428571428571427,0.4258153136263201,0.0,0,1,0.0,0.0,0.0,0,0,0.7857142857142857,0.9749612559222293,0.5,0,3,0.0,0.0,0.0,0,0,1.8571428571428572,1.561909228976012,2.0,0,5,2.0,2.1483446221182985,1.0,0,6,0.07142857142857142,0.2672612419124244,0.0,0,1,2.4285714285714284,1.3424596091494903,2.5,1,5,284.7857142857143,48.80286651642278,276.0,210.0,363.0
5,1.0819672131147542,3.634533816815269,0.0,0,26,0.4098360655737705,0.9014257074273669,0.0,0,3,1.7049180327868851,1.7160445050083635,1.0,0,8,1.1147540983606556,1.2662064162389126,1.0,0,6,0.09836065573770492,0.3960184352942374,0.0,0,2,0.04918032786885246,0.21803894974650143,0.0,0,1,2.0655737704918034,1.9137123822474509,1.0,0,8,0.9344262295081968,0.9978118135703479,1.0,0,3,0.39344262295081966,0.585340030084798,0.0,0,2,0.04918032786885246,0.2843841010673605,0.0,0,2,0.3114754098360656,0.6465545505873777,0.0,0,3,0.29508196721311475,0.5872041750272208,0.0,0,2,4.278688524590164,2.8350846403648666,4.0,0,11,6.147540983606557,4.114349140806965,6.0,0,16,0.0,0.0,0.0,0,0,0.47540983606557374,0.7660843595203074,0.0,0,3,0.0,0.0,0.0,0,0,6.573770491803279,4.169168647718002,6.0,1,19,0.5737704918032787,0.8053780974060697,0.0,0,3,0.18032786885245902,0.5629741474618373,0.0,0,3,5.19672131147541,2.815550106883481,5.0,1,13,95.1639344262295,38.83949035362027,94.0,26.0,237.0
6,0.07547169811320754,0.5494422557947561,0.0,0,4,0.05660377358490566,0.30477572710378376,0.0,0,2,4.6415094339622645,5.4634954281282715,3.0,0,21,1.5660377358490567,1.7487295824096916,1.0,0,7,0.03773584905660377,0.27472112789737807,0.0,0,2,0.05660377358490566,0.23329531793437602,0.0,0,1,0.16981132075471697,0.42678805119005697,0.0,0,2,0.1509433962264151,0.3614195524432012,0.0,0,1,0.6226415094339622,1.004344698228261,0.0,0,4,0.11320754716981132,0.42337369193050717,0.0,0,2,0.4339622641509434,1.2170176972713662,0.0,0,8,0.22641509433962265,0.46581233568409464,0.0,0,2,0.4716981132075472,1.1702033614341385,0.0,0,4,0.5094339622641509,0.9731519272137152,0.0,0,3,0.1509433962264151,0.3614195524432012,0.0,0,1,2.2830188679245285,1.8951086683939187,2.0,0,8,0.0,0.0,0.0,0,0,2.4339622641509435,2.161813999348554,2.0,0,10,1.0566037735849056,1.3070091274418307,1.0,0,6,1.3962264150943395,1.7687416500646551,1.0,0,8,1.9622641509433962,1.849763645514489,2.0,0,8,118.09433962264151,60.70776916157228,106.0,19.0,345.0
7,2.230769230769231,4.399883448339781,0.0,0,14,1.1538461538461537,2.230327100305911,0.0,0,6,9.076923076923077,3.7960843523631573,9.0,4,14,3.6923076923076925,1.8432134703923733,4.0,1,7,0.15384615384615385,0.3755338080994054,0.0,0,1,0.15384615384615385,0.3755338080994054,0.0,0,1,8.846153846153847,2.672269754539321,8.0,4,14,3.769230769230769,2.047512562185564,3.0,1,8,3.0,3.4156502553198664,3.0,0,13,0.5384615384615384,0.5188745216627708,1.0,0,1,2.923076923076923,2.7526211284742907,2.0,0,9,2.5384615384615383,2.221687969967303,2.0,0,8,13.846153846153847,8.224416431639733,15.0,0,30,14.23076923076923,6.88178569551351,15.0,0,24,0.0,0.0,0.0,0,0,1.2307692307692308,1.2351684199496948,1.0,0,5,0.0,0.0,0.0,0,0,30.615384615384617,10.251328869456078,31.0,15,53,3.0,1.7795130420052185,2.0,1,6,2.3076923076923075,4.6076858867298265,1.0,0,17,15.153846153846153,4.298180891302619,17.0,8,21,316.53846153846155,64.87631229837203,314.0,200.0,434.0
